loss,steps,rewards,time,epochs
0.0647,980,364.8636,1998.4337,66.2667
0.0706,985,370.6645,2008.9095,66.6
0.0646,990,43.6412,2019.2348,66.9333
0.0655,995,438.2958,2029.4209,67.2667
0.0672,1000,149.2799,2039.6916,67.6
0.0665,1005,307.2117,2049.9419,67.9333
0.067,1010,133.9941,2060.5347,68.2667
0.0644,1015,180.0287,2070.7848,68.6
0.0638,1020,462.3501,2080.9855,68.9333
0.0665,1025,87.5867,2091.2266,69.2667
0.0648,1030,218.2809,2101.8433,69.6
0.0652,1035,150.7003,2111.7347,69.9333
0.0626,1040,289.6286,2121.997,70.2667
0.0708,1045,75.8175,2131.7034,70.6
0.0742,1050,329.8767,2141.6551,70.9333
0.0657,1055,401.2044,2153.1885,71.2667
0.0657,1060,48.7361,2163.5705,71.6
0.0699,1065,61.1624,2173.4478,71.9333
0.0789,1070,73.5164,2183.2853,72.2667
0.0661,1075,341.0019,2193.1225,72.6
0.0617,1080,230.9216,2202.8489,72.9333
0.0626,1085,207.0946,2213.1017,73.2667
0.0723,1090,116.5021,2222.9651,73.6
0.0621,1095,85.7449,2233.1671,73.9333
0.0847,1100,165.2949,2243.3426,74.2667
0.0599,1105,142.2298,2253.113,74.6
0.0661,1110,5.402,2263.6165,74.9333
0.0596,1115,299.3068,2273.8785,75.2667
0.0616,1120,196.6591,2284.0983,75.6
0.0662,1125,339.1892,2294.4132,75.9333
0.0568,1130,105.863,2304.6921,76.2667
0.0676,1135,339.6699,2314.4268,76.6
0.0646,1140,251.1918,2324.3172,76.9333
0.0734,1145,303.5594,2334.5175,77.2667
0.062,1150,380.4371,2344.7802,77.6
0.0656,1155,171.5505,2355.2852,77.9333
0.0703,1160,22.344,2366.2768,78.2667
0.0659,1165,-68.8922,2376.1385,78.6
0.0674,1170,148.4193,2386.458,78.9333
0.0594,1175,80.9413,2396.2896,79.2667
0.0826,1180,747.4235,2406.234,79.6
0.0609,1185,243.3578,2416.4398,79.9333
0.0701,1190,153.0563,2427.1123,80.2667
0.0621,1195,135.3499,2437.3294,80.6
0.0723,1200,531.4086,2447.6604,80.9333
0.066,1205,258.3228,2457.7696,81.2667
0.0671,1210,89.0928,2467.5534,81.6
0.0581,1215,521.3002,2478.262,81.9333
0.0648,1220,168.4746,2488.3846,82.2667
0.061,1225,596.3086,2498.259,82.6
0.0605,1230,218.9157,2508.4314,82.9333
0.0612,1235,207.4899,2518.9156,83.2667
0.0654,1240,340.1205,2529.0889,83.6
0.0795,1245,538.9049,2539.4653,83.9333
0.0612,1250,80.3214,2550.1562,84.2667
0.0703,1255,233.5101,2559.9295,84.6
0.0698,1260,228.0892,2570.1314,84.9333
0.0607,1265,201.5764,2580.2071,85.2667
0.0608,1270,15.3784,2590.4332,85.6
0.0871,1275,196.7322,2600.3402,85.9333
0.065,1280,93.742,2610.606,86.2667
0.0715,1285,308.8473,2621.0514,86.6
0.0745,1290,25.6827,2630.833,86.9333
0.0697,1295,337.7804,2641.1144,87.2667
0.0585,1300,304.4984,2651.4688,87.6
0.0546,1305,259.4938,2661.8228,87.9333
0.0663,1310,45.772,2672.0131,88.2667
0.061,1315,116.8959,2682.256,88.6
0.0677,1320,272.9539,2692.4937,88.9333
0.0755,1325,125.3042,2702.2384,89.2667
0.0608,1330,168.4884,2712.5151,89.6
0.0675,1335,127.2001,2722.7652,89.9333
0.0701,1340,439.6553,2732.6137,90.2667
0.0639,1345,430.3216,2742.3905,90.6
0.0671,1350,122.9021,2752.2156,90.9333
0.0635,1355,188.7303,2762.787,91.2667
0.0632,1360,264.2062,2773.0431,91.6
0.0753,1365,68.4715,2782.8984,91.9333
0.0608,1370,234.575,2792.5566,92.2667
0.063,1375,409.7206,2802.3835,92.6
0.0691,1380,12.7958,2812.7956,92.9333
0.0717,1385,153.922,2823.7105,93.2667
0.0625,1390,182.7803,2833.9833,93.6
0.0674,1395,596.2248,2843.6746,93.9333
0.056,1400,384.7227,2854.1975,94.2667
0.0661,1405,252.9139,2864.4125,94.6
0.0669,1410,252.2003,2874.9814,94.9333
0.0637,1415,536.7041,2885.0339,95.2667
0.0616,1420,195.24,2895.289,95.6
0.0577,1425,378.7049,2905.5591,95.9333
0.0564,1430,326.8636,2915.887,96.2667
0.0597,1435,237.9585,2926.1431,96.6
0.0552,1440,212.4718,2936.0331,96.9333
0.0707,1445,118.7907,2945.8927,97.2667
0.0727,1450,272.5894,2956.1723,97.6
0.0631,1455,238.989,2966.1725,97.9333
0.0687,1460,549.6171,2976.3193,98.2667
0.0715,1465,507.4634,2986.5645,98.6
0.0608,1470,74.6405,2996.7796,98.9333
0.0757,1475,20.9659,3007.0327,99.2667
0.0597,1480,309.3291,3017.4262,99.6
0.0582,1485,764.2344,3027.6422,99.9333
0.0646,1490,79.6822,3037.4607,100.2667
0.0672,1495,123.4599,3047.7607,100.6
0.0567,1500,265.2001,3058.0668,100.9333
