epochs,loss,rewards,time,steps
87.5,0.1012,738.972,1144.2695,1385
87.8125,0.1016,538.2662,1147.6052,1390
88.125,0.1023,673.8481,1151.5243,1395
88.4375,0.1021,530.2527,1154.6532,1400
88.75,0.1014,884.3517,1158.5458,1405
89.0625,0.0988,714.3044,1162.286,1410
89.375,0.1042,1283.7151,1167.1893,1415
89.6875,0.1175,660.5775,1170.5634,1420
90.0,0.1045,741.4486,1174.1365,1425
90.3125,0.0975,777.8749,1177.8596,1430
90.625,0.0999,731.5085,1181.4082,1435
90.9375,0.1033,924.3575,1185.5276,1440
91.25,0.1056,1481.5574,1190.9182,1445
91.5625,0.1085,995.3993,1195.0138,1450
91.875,0.0962,1627.4867,1200.5273,1455
92.1875,0.1022,890.0168,1204.3792,1460
92.5,0.1017,910.2301,1208.3817,1465
92.8125,0.0986,843.7175,1212.3174,1470
93.125,0.0986,1491.8929,1217.9088,1475
93.4375,0.1072,1641.6127,1223.6019,1480
93.75,0.1146,1964.6663,1230.0059,1485
94.0625,0.1034,1035.6682,1234.1743,1490
94.375,0.1037,827.3778,1238.0013,1495
94.6875,0.1003,1554.2266,1243.4212,1500
95.0,0.1054,712.1283,1247.0683,1505
95.3125,0.1038,744.4816,1250.7331,1510
95.625,0.1075,996.2391,1255.0988,1515
95.9375,0.0995,561.7932,1258.4152,1520
96.25,0.104,547.2556,1261.608,1525
96.5625,0.0961,980.326,1265.6192,1530
96.875,0.1083,959.532,1269.8685,1535
97.1875,0.1019,644.3239,1273.3371,1540
97.5,0.0974,1265.5587,1278.1398,1545
97.8125,0.1047,1125.3269,1282.6472,1550
98.125,0.1049,523.898,1285.8291,1555
98.4375,0.0999,535.436,1288.9964,1560
98.75,0.0989,866.2469,1293.0047,1565
99.0625,0.1042,967.1722,1297.1488,1570
99.375,0.1052,788.3803,1300.8557,1575
99.6875,0.1072,1806.6276,1306.8218,1580
100.0,0.0987,652.4611,1310.3572,1585
100.3125,0.101,844.6239,1314.2512,1590
100.625,0.1006,1003.3088,1318.5602,1595
100.9375,0.1031,951.8703,1322.6617,1600
