epochs,loss,rewards,time,steps
62.5,0.0898,2041.5889,988.3804,985
62.8125,0.0837,2223.0969,995.2641,990
63.125,0.0809,2317.1882,1002.3303,995
63.4375,0.0807,1876.5973,1008.2884,1000
63.75,0.0783,1787.4961,1014.0147,1005
64.0625,0.0873,1494.5104,1019.4673,1010
64.375,0.0827,1164.6432,1023.9249,1015
64.6875,0.0774,1682.0237,1029.8631,1020
65.0,0.0889,1945.3523,1036.0716,1025
65.3125,0.0934,1062.1462,1040.2926,1030
65.625,0.0803,2512.9856,1048.2154,1035
65.9375,0.0835,1946.3948,1054.5184,1040
66.25,0.0863,1274.2096,1059.1595,1045
66.5625,0.0859,1988.6633,1065.2524,1050
66.875,0.0748,2345.9517,1072.4203,1055
67.1875,0.0953,1658.9695,1077.7763,1060
67.5,0.0846,2446.4829,1085.0235,1065
67.8125,0.0881,1710.3352,1090.909,1070
68.125,0.0775,2217.595,1097.9443,1075
68.4375,0.0835,1486.0131,1103.0468,1080
68.75,0.0865,1197.1951,1107.7253,1085
69.0625,0.0914,1944.9075,1114.889,1090
69.375,0.0831,3025.9404,1123.9531,1095
69.6875,0.0866,1696.6956,1130.152,1100
70.0,0.0855,1668.0667,1135.7997,1105
70.3125,0.079,1724.45,1141.9737,1110
70.625,0.0846,1979.4125,1148.4509,1115
70.9375,0.09,1832.2078,1154.2493,1120
71.25,0.0876,1396.2335,1158.9901,1125
71.5625,0.082,1284.9606,1163.5857,1130
71.875,0.1007,2014.0759,1170.5547,1135
72.1875,0.0905,1635.2916,1176.0506,1140
72.5,0.0805,1641.9551,1181.4293,1145
72.8125,0.0814,1706.4769,1187.158,1150
73.125,0.0806,1797.0979,1192.743,1155
73.4375,0.0867,1332.2421,1197.485,1160
73.75,0.0864,1508.5269,1202.7072,1165
74.0625,0.0876,1554.2136,1207.8751,1170
74.375,0.0839,1667.739,1213.1919,1175
74.6875,0.0884,1930.7474,1219.2014,1180
75.0,0.0871,1522.4141,1224.484,1185
75.3125,0.0864,2120.1765,1231.1739,1190
75.625,0.0826,3217.3286,1240.88,1195
75.9375,0.086,1362.5386,1245.5328,1200
76.25,0.0815,1178.3838,1250.2283,1205
76.5625,0.0826,1435.3126,1255.1061,1210
76.875,0.0963,1762.1471,1261.4041,1215
77.1875,0.0879,1546.1831,1266.9608,1220
77.5,0.0844,1826.4163,1272.7851,1225
77.8125,0.0816,1488.402,1277.9024,1230
78.125,0.0779,1428.9714,1283.1611,1235
78.4375,0.0848,1558.6898,1288.9618,1240
78.75,0.0804,1546.0055,1294.0211,1245
79.0625,0.0814,1693.7488,1299.3856,1250
79.375,0.0796,1839.073,1305.6909,1255
79.6875,0.0756,2239.2119,1312.5526,1260
80.0,0.0932,1993.1836,1319.2478,1265
80.3125,0.0857,2169.0769,1326.0186,1270
80.625,0.0811,2343.188,1333.5291,1275
80.9375,0.0834,1966.6605,1339.5572,1280
81.25,0.0766,1705.5715,1345.0253,1285
81.5625,0.0889,1547.4308,1350.0804,1290
81.875,0.0799,1504.3572,1355.2569,1295
82.1875,0.0734,2129.6201,1361.7977,1300
82.5,0.0843,1867.8562,1368.1385,1305
82.8125,0.089,1973.7748,1374.6794,1310
83.125,0.0832,2602.5359,1381.9229,1315
83.4375,0.0887,2280.2114,1389.128,1320
83.75,0.0871,2878.4053,1396.9783,1325
84.0625,0.0817,1593.5797,1402.1539,1330
84.375,0.085,1912.9974,1408.3353,1335
84.6875,0.0851,1737.9189,1414.2644,1340
85.0,0.0802,1894.3743,1420.1477,1345
85.3125,0.0851,1467.5654,1425.6198,1350
85.625,0.0956,1578.0842,1430.9827,1355
85.9375,0.087,1647.7197,1436.2922,1360
86.25,0.0881,2129.2959,1443.2989,1365
86.5625,0.0822,2097.6094,1449.6836,1370
86.875,0.0845,1776.9736,1455.746,1375
87.1875,0.0858,2061.949,1461.8401,1380
87.5,0.0811,2818.7378,1469.8198,1385
87.8125,0.085,2593.8254,1477.3164,1390
88.125,0.0792,1964.6345,1483.2808,1395
88.4375,0.0889,2026.2166,1489.3615,1400
88.75,0.0831,2312.6094,1496.4503,1405
89.0625,0.0806,2084.7505,1502.8418,1410
89.375,0.0853,1490.5793,1508.3184,1415
89.6875,0.0882,2691.9365,1516.74,1420
90.0,0.0794,1777.176,1522.8989,1425
90.3125,0.0797,2448.4409,1530.3446,1430
90.625,0.0791,2172.1003,1536.9291,1435
90.9375,0.0885,1905.3438,1543.7396,1440
91.25,0.0887,1956.45,1550.7721,1445
91.5625,0.0852,1751.8748,1556.7026,1450
91.875,0.0919,2772.9797,1564.549,1455
92.1875,0.0858,1811.1536,1570.1807,1460
92.5,0.0789,2007.3066,1576.3489,1465
92.8125,0.0885,1540.9275,1581.661,1470
93.125,0.0782,1578.3297,1587.1397,1475
93.4375,0.0759,2095.7742,1593.4822,1480
93.75,0.0836,1569.0024,1598.8067,1485
94.0625,0.0827,1332.6218,1603.9541,1490
94.375,0.0846,1265.4934,1608.6571,1495
94.6875,0.0855,2103.4324,1614.9215,1500
95.0,0.0766,2915.1941,1623.3183,1505
95.3125,0.0808,1583.8477,1628.9099,1510
95.625,0.0866,1729.0221,1635.4728,1515
95.9375,0.0844,1313.2942,1640.2582,1520
96.25,0.0792,1786.6785,1645.8106,1525
96.5625,0.0817,1040.0129,1649.8829,1530
96.875,0.0783,1787.3525,1655.8085,1535
97.1875,0.0809,2370.2065,1662.9993,1540
97.5,0.0864,2924.1233,1671.6101,1545
97.8125,0.0737,1939.6237,1678.1191,1550
98.125,0.0814,2185.6909,1684.8932,1555
98.4375,0.0767,1808.0527,1690.5347,1560
98.75,0.0765,2410.0044,1697.5143,1565
99.0625,0.0803,2165.6401,1704.3486,1570
99.375,0.0895,2711.7573,1712.3204,1575
99.6875,0.0797,1806.0276,1718.774,1580
100.0,0.0797,2239.8501,1725.9604,1585
100.3125,0.0821,2497.8606,1733.6048,1590
100.625,0.0835,1904.448,1739.5154,1595
100.9375,0.0801,1597.7786,1744.7108,1600
