epochs,loss,rewards,time,steps
95.0,0.1988,404.6345,876.6582,1505
95.3125,0.1857,416.367,879.9402,1510
95.625,0.1996,412.7386,882.9444,1515
95.9375,0.1882,413.2335,886.2227,1520
96.25,0.1986,431.0714,889.4615,1525
96.5625,0.1976,427.7667,892.5428,1530
96.875,0.1905,422.149,895.7314,1535
97.1875,0.2027,412.219,898.9165,1540
97.5,0.2111,427.8618,902.2355,1545
97.8125,0.1893,424.1898,905.6006,1550
98.125,0.205,436.9684,908.6191,1555
98.4375,0.1979,433.5097,911.6828,1560
98.75,0.1799,438.1271,914.9804,1565
99.0625,0.1939,441.3348,918.1862,1570
99.375,0.1944,456.4504,921.3877,1575
99.6875,0.1912,430.6259,924.5983,1580
100.0,0.1954,433.5661,927.689,1585
100.3125,0.188,424.3005,930.9144,1590
100.625,0.1956,440.5992,934.0323,1595
100.9375,0.204,412.8169,937.1429,1600
