epochs,loss,rewards,time,steps
80.9333,0.043,1014.0092,2451.384,1200
81.2667,0.0452,1604.7855,2461.1806,1205
81.6,0.0431,907.7484,2471.5057,1210
81.9333,0.0418,1051.2566,2482.0393,1215
82.2667,0.0412,570.8649,2491.8284,1220
82.6,0.0435,800.9263,2502.1256,1225
82.9333,0.0412,490.9412,2513.2573,1230
83.2667,0.042,1228.8314,2522.9461,1235
83.6,0.0431,598.2719,2532.7234,1240
83.9333,0.0503,701.5026,2542.5777,1245
84.2667,0.0518,1276.8108,2553.1702,1250
84.6,0.0502,747.0994,2563.8443,1255
84.9333,0.0443,1538.9573,2574.1805,1260
85.2667,0.0426,1265.1869,2584.3902,1265
85.6,0.0487,672.801,2594.4683,1270
85.9333,0.0444,1462.7209,2604.1989,1275
86.2667,0.0567,810.1055,2614.3105,1280
86.6,0.0507,1012.055,2624.0764,1285
86.9333,0.0476,1530.377,2635.0558,1290
87.2667,0.0443,990.6674,2645.3907,1295
87.6,0.0539,1421.5619,2655.4398,1300
87.9333,0.0452,1337.009,2666.0895,1305
88.2667,0.0503,1120.6912,2676.9642,1310
88.6,0.0398,894.9227,2687.8924,1315
88.9333,0.0452,1612.7568,2698.8782,1320
89.2667,0.0489,1828.5208,2708.6317,1325
89.6,0.0508,823.4132,2718.4031,1330
89.9333,0.0458,2144.7593,2728.5402,1335
90.2667,0.0434,2273.3018,2739.1825,1340
90.6,0.0578,1208.5393,2749.1854,1345
90.9333,0.0417,1378.5348,2759.5565,1350
91.2667,0.0459,1218.9578,2769.5483,1355
91.6,0.0426,1761.0677,2779.7468,1360
91.9333,0.042,1564.2286,2789.4278,1365
92.2667,0.0398,1663.0541,2799.5115,1370
92.6,0.0446,1787.6498,2809.4546,1375
92.9333,0.0552,1118.0731,2819.6575,1380
93.2667,0.0439,1163.9131,2829.4984,1385
93.6,0.0472,1927.2568,2839.1996,1390
93.9333,0.041,1116.49,2848.8683,1395
94.2667,0.0441,1413.3875,2858.4126,1400
94.6,0.045,1133.3635,2868.3303,1405
94.9333,0.0412,1896.1191,2878.5668,1410
95.2667,0.0433,961.1301,2888.4729,1415
95.6,0.0472,2107.0623,2898.3382,1420
95.9333,0.0477,1019.4659,2908.0557,1425
96.2667,0.0418,2102.8843,2917.7223,1430
96.6,0.046,1305.8577,2927.6936,1435
96.9333,0.0501,721.8159,2937.4366,1440
97.2667,0.0433,965.5075,2947.6826,1445
97.6,0.0437,1425.0138,2957.3316,1450
97.9333,0.0433,1103.0234,2967.6511,1455
98.2667,0.0485,853.1437,2977.8072,1460
98.6,0.0466,1595.1638,2989.1636,1465
98.9333,0.0416,2361.6616,2999.1846,1470
99.2667,0.0469,938.8558,3010.1636,1475
99.6,0.0415,1210.3098,3020.3844,1480
99.9333,0.0514,1099.752,3030.5199,1485
100.2667,0.0394,1988.0823,3040.2726,1490
100.6,0.0536,1919.1273,3049.9296,1495
100.9333,0.0462,1692.6602,3059.6895,1500
