epochs,loss,rewards,time,steps
65.6,0.0336,4578.0361,1899.6218,970
65.9333,0.0387,6197.5029,1909.3264,975
66.2667,0.0339,3810.9031,1919.291,980
66.6,0.0338,4685.2119,1929.0825,985
66.9333,0.0403,2184.8162,1938.8224,990
67.2667,0.0346,3755.5403,1948.5695,995
67.6,0.0408,2715.7461,1958.3023,1000
67.9333,0.038,4192.2446,1968.0007,1005
68.2667,0.0352,5272.9946,1977.7347,1010
68.6,0.0353,3507.3059,1988.0282,1015
68.9333,0.0387,3259.6938,1997.7917,1020
69.2667,0.0393,3369.1562,2007.5751,1025
69.6,0.0381,4874.8623,2017.4789,1030
69.9333,0.0359,6511.3145,2027.1498,1035
70.2667,0.0354,3560.8386,2036.9152,1040
70.6,0.0382,2949.3887,2046.6173,1045
70.9333,0.0373,2787.7378,2056.3065,1050
71.2667,0.0387,4614.127,2066.1691,1055
71.6,0.034,4200.2573,2076.0719,1060
71.9333,0.0389,4029.2864,2085.7935,1065
72.2667,0.0391,3729.9648,2095.5134,1070
72.6,0.0335,3961.3035,2105.3194,1075
72.9333,0.0382,4294.3804,2115.1212,1080
73.2667,0.0349,2859.2278,2124.9862,1085
73.6,0.0367,5650.165,2134.7231,1090
73.9333,0.0421,4616.4155,2144.4279,1095
74.2667,0.0407,2039.7195,2154.1893,1100
74.6,0.0398,3122.6125,2164.0768,1105
74.9333,0.0368,7695.4399,2173.8236,1110
75.2667,0.0369,5509.7305,2183.5708,1115
75.6,0.0346,3755.062,2193.2796,1120
75.9333,0.0326,3722.7954,2202.9953,1125
76.2667,0.0375,5898.394,2212.7507,1130
76.6,0.0365,5829.1865,2222.6522,1135
76.9333,0.0337,4369.415,2232.4364,1140
77.2667,0.0386,2591.6001,2242.3472,1145
77.6,0.0338,4508.1743,2252.0976,1150
77.9333,0.0352,2267.6831,2261.8572,1155
78.2667,0.0335,2929.7954,2271.6445,1160
78.6,0.0368,7302.439,2281.2974,1165
78.9333,0.036,4868.2529,2290.9361,1170
79.2667,0.0346,5259.0693,2300.6972,1175
79.6,0.0379,3758.7993,2310.5407,1180
79.9333,0.0365,6949.3047,2320.2005,1185
80.2667,0.0375,4951.1543,2329.9373,1190
80.6,0.0346,5104.248,2339.6249,1195
80.9333,0.0393,3560.062,2349.3666,1200
81.2667,0.0344,2743.168,2359.0939,1205
81.6,0.0322,3630.9656,2368.8436,1210
81.9333,0.0362,5055.3955,2378.6964,1215
82.2667,0.0393,3974.8159,2388.4652,1220
82.6,0.0349,4541.4766,2398.8993,1225
82.9333,0.0356,3805.27,2408.6667,1230
83.2667,0.0393,6496.6494,2418.4153,1235
83.6,0.0395,5959.2344,2428.2093,1240
83.9333,0.0362,5288.8804,2437.8756,1245
84.2667,0.0397,3172.397,2447.5856,1250
84.6,0.0349,3785.2378,2457.3545,1255
84.9333,0.0345,6293.8569,2467.1904,1260
85.2667,0.0348,6474.9517,2476.8943,1265
85.6,0.0405,6713.5742,2486.5909,1270
85.9333,0.0368,5009.8071,2496.4963,1275
86.2667,0.0463,5334.2769,2506.2699,1280
86.6,0.0369,4647.8545,2516.0445,1285
86.9333,0.0342,3172.0554,2525.7875,1290
87.2667,0.0345,5556.7373,2535.6047,1295
87.6,0.0352,2650.2927,2545.354,1300
87.9333,0.0337,6141.3101,2555.2052,1305
88.2667,0.0333,7458.1865,2564.9693,1310
88.6,0.0362,2912.9883,2574.6984,1315
88.9333,0.0349,4921.8413,2584.4709,1320
89.2667,0.0345,4245.6079,2594.2195,1325
89.6,0.0317,4449.25,2604.1724,1330
89.9333,0.0342,6228.04,2613.9189,1335
90.2667,0.042,6723.6084,2623.6571,1340
90.6,0.0344,4444.5771,2633.4583,1345
90.9333,0.0329,5042.9355,2643.2121,1350
91.2667,0.0423,4660.8389,2653.0477,1355
91.6,0.0355,5731.0459,2662.7215,1360
91.9333,0.041,3196.9524,2672.4103,1365
92.2667,0.0363,6885.3096,2682.2913,1370
92.6,0.0348,1653.442,2692.0733,1375
92.9333,0.0361,6106.8389,2701.8203,1380
93.2667,0.0388,6994.0869,2711.5924,1385
93.6,0.0334,4615.7021,2721.3381,1390
93.9333,0.0422,5783.9995,2731.106,1395
94.2667,0.0363,5869.9219,2740.9337,1400
94.6,0.0424,5438.2056,2750.6314,1405
94.9333,0.0338,6704.9429,2760.4147,1410
