loss,steps,rewards,time,epochs
0.1942,1410,424.1113,902.4287,89.0625
0.2,1415,417.2861,905.4177,89.375
0.2052,1420,426.8236,908.4909,89.6875
0.2016,1425,428.4875,911.5031,90.0
0.2045,1430,427.3365,914.5654,90.3125
0.2103,1435,476.8864,918.0295,90.625
0.1933,1440,435.5836,921.2071,90.9375
0.2075,1445,454.6661,924.3729,91.25
0.1995,1450,528.071,927.8655,91.5625
0.2079,1455,432.3268,930.9357,91.875
0.201,1460,475.3132,934.1368,92.1875
0.1991,1465,438.0602,937.3263,92.5
0.1969,1470,448.4872,940.5292,92.8125
0.1945,1475,417.3462,943.6291,93.125
0.1927,1480,421.929,946.8076,93.4375
0.1887,1485,426.0029,949.9396,93.75
0.1939,1490,510.0587,953.1863,94.0625
0.1908,1495,454.0677,956.2749,94.375
0.2125,1500,454.819,959.5125,94.6875
0.1916,1505,435.6198,962.7309,95.0
0.1937,1510,432.8459,965.8154,95.3125
0.1898,1515,453.7377,969.0454,95.625
0.1882,1520,513.7531,972.6624,95.9375
0.2037,1525,456.5247,975.7437,96.25
0.2015,1530,438.3349,978.9141,96.5625
0.1961,1535,482.3943,982.1663,96.875
0.188,1540,487.2968,985.4811,97.1875
0.2065,1545,432.5129,988.6677,97.5
0.1787,1550,427.6567,991.8622,97.8125
0.2051,1555,435.8861,995.0669,98.125
0.1789,1560,428.8807,998.5287,98.4375
0.2079,1565,423.1813,1001.6137,98.75
0.1898,1570,355.632,1004.5411,99.0625
0.189,1575,429.8563,1007.7285,99.375
0.1811,1580,438.5383,1010.8233,99.6875
0.1888,1585,447.7171,1014.0671,100.0
0.1895,1590,486.9282,1017.6456,100.3125
0.1966,1595,426.7051,1020.7999,100.625
0.1839,1600,491.1537,1024.2417,100.9375
