loss,steps,rewards,time,epochs
0.0897,1040,1512.1949,1067.1955,65.9375
0.0823,1045,1686.3835,1073.1006,66.25
0.0837,1050,1347.4484,1078.65,66.5625
0.0829,1055,1446.7429,1083.98,66.875
0.0897,1060,1685.6614,1090.1897,67.1875
0.0878,1065,1599.0002,1095.8638,67.5
0.0878,1070,1359.3381,1100.8255,67.8125
0.0878,1075,1253.6486,1107.1113,68.125
0.088,1080,1569.5265,1114.3609,68.4375
0.0869,1085,1307.6672,1120.0426,68.75
0.0866,1090,1079.3488,1125.9792,69.0625
0.0953,1095,1065.4935,1132.1528,69.375
0.0911,1100,1192.828,1137.164,69.6875
0.0877,1105,1594.2592,1143.3197,70.0
0.083,1110,1771.5068,1149.2925,70.3125
0.0871,1115,1640.4783,1155.3822,70.625
0.0877,1120,1555.7495,1160.7822,70.9375
0.0757,1125,1433.2278,1166.3493,71.25
0.0859,1130,1634.1373,1172.0154,71.5625
0.0838,1135,1713.3539,1178.2712,71.875
0.0851,1140,1356.5195,1183.193,72.1875
0.0842,1145,1213.6106,1187.8751,72.5
0.0814,1150,1248.7722,1192.4634,72.8125
0.0849,1155,1034.6106,1196.7476,73.125
0.0867,1160,1482.6166,1201.9237,73.4375
0.0823,1165,1296.8015,1206.6392,73.75
0.0867,1170,1132.4623,1211.6012,74.0625
0.0891,1175,1521.847,1218.5908,74.375
0.0886,1180,1358.3513,1223.8613,74.6875
0.0921,1185,1186.0746,1229.1127,75.0
0.0812,1190,1626.9258,1235.9681,75.3125
0.0902,1195,1050.3973,1241.1078,75.625
0.0875,1200,1239.3494,1246.1052,75.9375
0.0873,1205,1842.057,1252.4887,76.25
0.0866,1210,1366.1566,1257.3974,76.5625
0.082,1215,1138.7805,1261.9028,76.875
0.0913,1220,1114.7646,1266.4352,77.1875
0.0837,1225,1371.2068,1271.5025,77.5
0.0801,1230,1188.6562,1276.0795,77.8125
0.0916,1235,1482.9351,1281.7459,78.125
0.0843,1240,1468.1227,1286.9143,78.4375
0.0867,1245,2016.5338,1293.434,78.75
0.0852,1250,1182.1429,1298.6128,79.0625
0.0969,1255,1487.7583,1304.4803,79.375
0.0845,1260,1762.2982,1311.329,79.6875
0.0835,1265,1352.484,1317.4175,80.0
0.0885,1270,1633.0042,1323.4861,80.3125
0.085,1275,1360.8457,1329.2689,80.625
0.0857,1280,1729.8158,1335.3864,80.9375
0.0911,1285,1270.8771,1340.6865,81.25
0.0905,1290,1715.8988,1346.5713,81.5625
0.0837,1295,1506.5172,1352.349,81.875
0.0892,1300,1517.7532,1358.5893,82.1875
0.0884,1305,1497.054,1363.9983,82.5
0.0848,1310,1481.2571,1369.2706,82.8125
0.0884,1315,1505.7605,1374.4746,83.125
0.0825,1320,1427.6613,1380.7197,83.4375
0.0899,1325,1520.9595,1386.4427,83.75
0.0843,1330,1279.6492,1391.6178,84.0625
0.0884,1335,1220.4241,1396.8042,84.375
0.0864,1340,1603.3035,1402.6611,84.6875
0.0841,1345,1653.8184,1408.393,85.0
0.0905,1350,1552.2665,1413.9647,85.3125
0.0885,1355,1743.3851,1420.6194,85.625
0.0927,1360,1422.5842,1426.1518,85.9375
0.0913,1365,1229.3926,1431.3955,86.25
0.088,1370,1389.1447,1436.8129,86.5625
0.0945,1375,1474.5305,1442.4994,86.875
0.0875,1380,1378.4337,1447.8981,87.1875
0.0835,1385,1592.2998,1453.7184,87.5
0.0801,1390,958.7286,1457.7417,87.8125
0.0863,1395,1135.8033,1462.8391,88.125
0.0925,1400,1073.533,1467.7284,88.4375
0.0862,1405,1466.4231,1473.3084,88.75
0.0848,1410,1316.2981,1478.4985,89.0625
0.0883,1415,1296.8679,1483.5949,89.375
0.0976,1420,1945.6848,1490.3968,89.6875
0.0948,1425,1189.6871,1495.1605,90.0
0.0934,1430,1125.8821,1499.91,90.3125
0.0848,1435,1337.7329,1505.2846,90.625
0.0914,1440,1233.3053,1510.3399,90.9375
0.0832,1445,1040.3054,1515.3687,91.25
0.0878,1450,1240.6495,1520.3354,91.5625
0.0849,1455,2076.3853,1526.9985,91.875
0.0896,1460,1759.6342,1533.4417,92.1875
0.0814,1465,1727.5494,1539.339,92.5
0.0855,1470,937.7135,1544.0816,92.8125
0.0842,1475,971.036,1548.8796,93.125
0.0892,1480,2000.7963,1555.9815,93.4375
0.0828,1485,1366.0323,1560.9579,93.75
0.0892,1490,1760.5398,1567.2531,94.0625
0.0832,1495,1770.7936,1573.2348,94.375
0.0859,1500,1263.6088,1578.021,94.6875
0.0838,1505,1376.4392,1582.8901,95.0
0.091,1510,1076.6228,1587.3429,95.3125
0.0805,1515,1374.4067,1592.16,95.625
0.0978,1520,1718.2301,1597.8559,95.9375
0.0915,1525,1878.1162,1604.1304,96.25
0.0892,1530,1980.3236,1610.8109,96.5625
0.0907,1535,1660.6461,1616.4706,96.875
0.0862,1540,1510.5703,1622.3442,97.1875
0.094,1545,1545.01,1628.2861,97.5
0.0882,1550,1367.8314,1633.3208,97.8125
0.0921,1555,1660.0251,1639.2298,98.125
0.0861,1560,2039.4788,1645.7319,98.4375
0.0853,1565,1899.1885,1652.1507,98.75
0.0924,1570,1252.8015,1657.0958,99.0625
0.0851,1575,1308.6544,1662.0671,99.375
0.0861,1580,1466.5892,1667.5171,99.6875
0.0839,1585,1713.7815,1673.4252,100.0
0.0848,1590,1612.5211,1679.0373,100.3125
0.0835,1595,1829.3239,1684.8761,100.625
0.0832,1600,2658.5439,1693.4354,100.9375
