epochs,loss,rewards,time,steps
74.9333,0.0374,4890.0601,2241.515,1110
75.2667,0.0342,4507.9097,2251.9734,1115
75.6,0.0338,4421.54,2261.4136,1120
75.9333,0.0357,4721.1616,2271.6546,1125
76.2667,0.032,4574.9033,2282.5979,1130
76.6,0.0358,4350.8271,2292.6199,1135
76.9333,0.0381,4127.8975,2301.989,1140
77.2667,0.035,4836.3389,2312.8999,1145
77.6,0.0344,4025.5679,2322.4401,1150
77.9333,0.0344,4398.896,2332.069,1155
78.2667,0.0328,4847.7764,2342.4668,1160
78.6,0.0349,4307.4526,2352.3366,1165
78.9333,0.0355,4576.5718,2362.6005,1170
79.2667,0.0345,4821.79,2373.0657,1175
79.6,0.038,4083.1636,2382.9332,1180
79.9333,0.0342,4522.4268,2393.4305,1185
80.2667,0.0364,4848.0601,2404.0226,1190
80.6,0.0321,4426.9009,2414.2146,1195
80.9333,0.034,4650.4683,2425.6374,1200
81.2667,0.0353,4730.9795,2437.0523,1205
81.6,0.0338,3990.696,2446.6935,1210
81.9333,0.0347,4170.5298,2456.623,1215
82.2667,0.0341,4372.665,2466.5563,1220
82.6,0.0328,4663.9346,2476.6451,1225
82.9333,0.0357,4646.0337,2486.8719,1230
83.2667,0.0338,4686.7124,2497.5678,1235
83.6,0.0332,4868.7915,2508.1702,1240
83.9333,0.0329,4703.127,2518.8805,1245
84.2667,0.033,4823.6182,2529.2805,1250
84.6,0.0359,4459.6226,2539.407,1255
84.9333,0.0343,4830.9907,2551.7692,1260
85.2667,0.0367,3865.55,2560.8924,1265
85.6,0.0326,4818.1504,2571.4182,1270
85.9333,0.0346,3961.7695,2580.5958,1275
86.2667,0.0322,4815.3936,2591.687,1280
86.6,0.035,4372.4702,2601.7026,1285
86.9333,0.0347,4838.2422,2612.4389,1290
87.2667,0.0359,3641.3789,2621.2086,1295
87.6,0.0349,4814.77,2632.0996,1300
87.9333,0.0328,4856.0503,2643.2117,1305
88.2667,0.0359,4857.6758,2653.3485,1310
88.6,0.0323,4859.8364,2663.6174,1315
88.9333,0.0364,3542.8406,2672.7105,1320
89.2667,0.0353,4819.6768,2683.8712,1325
89.6,0.0344,4842.6904,2694.4356,1330
89.9333,0.0348,4455.2183,2704.4111,1335
90.2667,0.0338,4738.4634,2715.114,1340
90.6,0.0351,4858.9775,2726.5877,1345
90.9333,0.0326,4311.6787,2736.2027,1350
91.2667,0.0324,4184.1201,2745.5047,1355
91.6,0.0362,3691.6829,2754.2783,1360
91.9333,0.0304,4656.2383,2764.4282,1365
92.2667,0.0334,4860.3813,2775.276,1370
92.6,0.0343,3851.2363,2784.4058,1375
92.9333,0.0332,4011.9758,2793.8979,1380
93.2667,0.0368,4367.9575,2803.3972,1385
93.6,0.0352,4362.0137,2813.0616,1390
93.9333,0.0324,4828.2852,2823.4851,1395
94.2667,0.0344,4419.417,2833.6488,1400
94.6,0.0341,4831.1426,2844.507,1405
94.9333,0.0356,3798.1863,2853.347,1410
95.2667,0.0343,4834.7666,2864.3039,1415
95.6,0.034,3618.1714,2872.7486,1420
95.9333,0.0335,4490.2393,2882.5552,1425
96.2667,0.037,4581.6528,2892.9496,1430
96.6,0.0323,3252.9551,2900.814,1435
96.9333,0.0359,4837.397,2911.7056,1440
97.2667,0.0344,4815.3794,2922.0729,1445
97.6,0.0333,4816.1943,2932.7518,1450
97.9333,0.0376,4612.2158,2943.1301,1455
98.2667,0.031,4109.54,2952.9756,1460
98.6,0.0378,4088.6426,2962.155,1465
98.9333,0.0337,4735.7041,2972.4442,1470
99.2667,0.034,3493.2422,2981.003,1475
99.6,0.0367,4458.6548,2991.1328,1480
99.9333,0.0372,4204.2529,3000.902,1485
100.2667,0.0306,4405.8662,3010.6183,1490
100.6,0.0345,4740.4663,3021.1889,1495
100.9333,0.0346,4373.2051,3031.2977,1500
